{'model_params': 2506172416, 'peft_params': 1255408}
{'loss': 466.0, 'grad_norm_square': 1156136476606464.0, 'tokens': 319}
{'loss': 21504.0, 'grad_norm_square': 1.5189632383178186e+21, 'tokens': 252}
{'loss': 77312.0, 'grad_norm_square': 6.620995936330657e+17, 'tokens': 311}
{'loss': 60160.0, 'grad_norm_square': 2.9649955148574986e+18, 'tokens': 308}
{'loss': 10496.0, 'grad_norm_square': 1.0340462067408602e+16, 'tokens': 335}
{'loss': 48384.0, 'grad_norm_square': 3.234594003378867e+18, 'tokens': 434}
{'loss': 11264.0, 'grad_norm_square': 2157846141106433.5, 'tokens': 378}
{'loss': 6624.0, 'grad_norm_square': 2012073983502481.5, 'tokens': 299}
{'loss': 5888.0, 'grad_norm_square': 1500294010030480.0, 'tokens': 377}
{'loss': 4416.0, 'grad_norm_square': 212067774517835.6, 'tokens': 294}
{'loss': 3936.0, 'grad_norm_square': 96317906749160.11, 'tokens': 315}
{'loss': 4608.0, 'grad_norm_square': 777895249724522.9, 'tokens': 328}
{'loss': 5344.0, 'grad_norm_square': 371269149395707.7, 'tokens': 394}
{'loss': 3568.0, 'grad_norm_square': 82733296517798.08, 'tokens': 291}
{'loss': 3824.0, 'grad_norm_square': 831675002786174.1, 'tokens': 274}
{'loss': 3760.0, 'grad_norm_square': 116498313723622.78, 'tokens': 342}
{'loss': 5568.0, 'grad_norm_square': 79818390242815.98, 'tokens': 441}
{'loss': 4288.0, 'grad_norm_square': 4154272547586824.0, 'tokens': 360}
{'loss': 3920.0, 'grad_norm_square': 92480620606126.94, 'tokens': 306}
{'loss': 3584.0, 'grad_norm_square': 35395802497207.54, 'tokens': 343}
{'loss': 2848.0, 'grad_norm_square': 149291944411492.88, 'tokens': 230}
{'loss': 5408.0, 'grad_norm_square': 587935588327473.0, 'tokens': 438}
{'loss': 3680.0, 'grad_norm_square': 103171562668770.67, 'tokens': 330}
{'loss': 6144.0, 'grad_norm_square': 177096978073582.12, 'tokens': 488}
{'loss': 3632.0, 'grad_norm_square': 66801493350392.73, 'tokens': 343}
{'loss': 4192.0, 'grad_norm_square': 36272828385705.85, 'tokens': 360}
{'loss': 2448.0, 'grad_norm_square': 127806551549705.84, 'tokens': 227}
{'loss': 4128.0, 'grad_norm_square': 80544535478457.42, 'tokens': 400}
{'loss': 4000.0, 'grad_norm_square': 9755414768189.1, 'tokens': 389}
{'loss': 3456.0, 'grad_norm_square': 78198472261639.33, 'tokens': 347}
{'loss': 3056.0, 'grad_norm_square': 112359411138566.27, 'tokens': 281}
{'loss': 3136.0, 'grad_norm_square': 106063952527375.2, 'tokens': 299}
{'loss': 3408.0, 'grad_norm_square': 11709094412324.38, 'tokens': 305}
{'loss': 3536.0, 'grad_norm_square': 99084816322220.61, 'tokens': 304}
{'loss': 2880.0, 'grad_norm_square': 13261208354844.605, 'tokens': 289}
{'loss': 3744.0, 'grad_norm_square': 14056449966227.396, 'tokens': 381}
{'loss': 3792.0, 'grad_norm_square': 16460777062471.055, 'tokens': 395}
{'loss': 2800.0, 'grad_norm_square': 5626878328861.953, 'tokens': 267}
{'loss': 3136.0, 'grad_norm_square': 3346939494419.7915, 'tokens': 299}
{'loss': 3920.0, 'grad_norm_square': 6207023636577.855, 'tokens': 407}
{'loss': 3632.0, 'grad_norm_square': 8881349525583.488, 'tokens': 347}
{'loss': 2416.0, 'grad_norm_square': 4417832485369.987, 'tokens': 248}
{'loss': 3168.0, 'grad_norm_square': 5851464876289.243, 'tokens': 309}
{'loss': 3136.0, 'grad_norm_square': 9425932427486.482, 'tokens': 335}
{'loss': 3664.0, 'grad_norm_square': 11962568081425.76, 'tokens': 420}
{'loss': 2720.0, 'grad_norm_square': 8926039705785.443, 'tokens': 293}
{'loss': 2336.0, 'grad_norm_square': 6045011370020.456, 'tokens': 251}
{'loss': 3632.0, 'grad_norm_square': 8514973270390.633, 'tokens': 348}
{'loss': 3328.0, 'grad_norm_square': 6154104365069.649, 'tokens': 336}
{'loss': 3040.0, 'grad_norm_square': 41220569104417.3, 'tokens': 334}
{'loss': 2720.0, 'grad_norm_square': 8001964376066.474, 'tokens': 312}
{'loss': 3312.0, 'grad_norm_square': 9799896940966.664, 'tokens': 332}
{'loss': 2656.0, 'grad_norm_square': 5864866086356.824, 'tokens': 272}
{'loss': 2224.0, 'grad_norm_square': 2795453136901.149, 'tokens': 258}
{'loss': 2832.0, 'grad_norm_square': 30983693664284.297, 'tokens': 314}
{'loss': 2160.0, 'grad_norm_square': 3784103600898.7915, 'tokens': 261}
{'loss': 2832.0, 'grad_norm_square': 4490785173523.383, 'tokens': 291}
{'loss': 3664.0, 'grad_norm_square': 3073632391179.655, 'tokens': 383}
{'loss': 3184.0, 'grad_norm_square': 5522406616323.669, 'tokens': 323}
{'loss': 2992.0, 'grad_norm_square': 6621631983710.394, 'tokens': 350}
{'loss': 3056.0, 'grad_norm_square': 6078366212099.389, 'tokens': 358}
{'loss': 2224.0, 'grad_norm_square': 1501764456211.6367, 'tokens': 240}
{'loss': 2416.0, 'grad_norm_square': 2120405786626.6848, 'tokens': 256}
{'loss': 2816.0, 'grad_norm_square': 2368018552865.1577, 'tokens': 314}
{'loss': 2288.0, 'grad_norm_square': 2581601959942.7, 'tokens': 249}
{'loss': 3280.0, 'grad_norm_square': 5130173939724.259, 'tokens': 352}
{'loss': 3264.0, 'grad_norm_square': 6116727029784.935, 'tokens': 330}
{'loss': 2416.0, 'grad_norm_square': 1422502877198.0134, 'tokens': 243}
{'loss': 2192.0, 'grad_norm_square': 14084253024259.725, 'tokens': 292}
{'loss': 2784.0, 'grad_norm_square': 98905697608836.12, 'tokens': 293}
{'loss': 2864.0, 'grad_norm_square': 6498641723399.865, 'tokens': 327}
{'loss': 2720.0, 'grad_norm_square': 2762982604953.2354, 'tokens': 310}
{'loss': 2320.0, 'grad_norm_square': 1308877688832.7996, 'tokens': 254}
{'loss': 3360.0, 'grad_norm_square': 25523023119297.5, 'tokens': 433}
{'loss': 3328.0, 'grad_norm_square': 2276441274372.721, 'tokens': 352}
{'loss': 1784.0, 'grad_norm_square': 776036790283.4774, 'tokens': 206}
{'loss': 2336.0, 'grad_norm_square': 2541060080189.9263, 'tokens': 243}
{'loss': 2848.0, 'grad_norm_square': 2002547087412.9841, 'tokens': 312}
{'loss': 3600.0, 'grad_norm_square': 8042841964670.2295, 'tokens': 374}
{'loss': 2544.0, 'grad_norm_square': 2633067356203.752, 'tokens': 279}
{'loss': 2416.0, 'grad_norm_square': 8602750597198.901, 'tokens': 286}
{'loss': 2496.0, 'grad_norm_square': 4520079564872.975, 'tokens': 288}
{'loss': 2656.0, 'grad_norm_square': 1227349798943.188, 'tokens': 270}
{'loss': 2672.0, 'grad_norm_square': 2220167843841.9116, 'tokens': 309}
{'loss': 2912.0, 'grad_norm_square': 2239257612297.153, 'tokens': 319}
{'loss': 1920.0, 'grad_norm_square': 1715175670995.531, 'tokens': 210}
{'loss': 2816.0, 'grad_norm_square': 3053061522103.1797, 'tokens': 347}
{'loss': 2880.0, 'grad_norm_square': 7833610204176.167, 'tokens': 336}
{'loss': 3280.0, 'grad_norm_square': 4903498264620.39, 'tokens': 375}
{'loss': 2112.0, 'grad_norm_square': 1480897263616.7676, 'tokens': 237}
{'loss': 3728.0, 'grad_norm_square': 6105995247626.219, 'tokens': 464}
{'loss': 3056.0, 'grad_norm_square': 2857126288555.9243, 'tokens': 354}
{'loss': 2432.0, 'grad_norm_square': 2343729364993.541, 'tokens': 300}
{'loss': 3296.0, 'grad_norm_square': 9019280113871.482, 'tokens': 419}
{'loss': 2736.0, 'grad_norm_square': 4246937626509420.5, 'tokens': 338}
{'loss': 2448.0, 'grad_norm_square': 3939721830426.238, 'tokens': 314}
{'loss': 2896.0, 'grad_norm_square': 5165074268259.257, 'tokens': 334}
{'loss': 2976.0, 'grad_norm_square': 7225312313351.392, 'tokens': 354}
{'loss': 3792.0, 'grad_norm_square': 8703028875269.997, 'tokens': 389}
{'loss': 3088.0, 'grad_norm_square': 6504178341347.074, 'tokens': 348}
{'loss': 3904.0, 'grad_norm_square': 9915600865082.533, 'tokens': 431}
{'loss': 1968.0, 'grad_norm_square': 2410265928193.785, 'tokens': 254}
{'loss': 3232.0, 'grad_norm_square': 3114450319367.819, 'tokens': 408}
{'loss': 2992.0, 'grad_norm_square': 3226878396991.3335, 'tokens': 378}
{'loss': 3360.0, 'grad_norm_square': 4466416730266.003, 'tokens': 412}
{'loss': 2608.0, 'grad_norm_square': 3316113620997.1387, 'tokens': 319}
{'loss': 3136.0, 'grad_norm_square': 3184992309251.5576, 'tokens': 389}
{'loss': 3328.0, 'grad_norm_square': 2323389165602.585, 'tokens': 379}
{'loss': 1744.0, 'grad_norm_square': 2672790192161.123, 'tokens': 230}
{'loss': 2592.0, 'grad_norm_square': 3773177643044.6377, 'tokens': 328}
{'loss': 2112.0, 'grad_norm_square': 2311068856322.208, 'tokens': 279}
{'loss': 2464.0, 'grad_norm_square': 1442570415157.216, 'tokens': 289}
{'loss': 3152.0, 'grad_norm_square': 39731662778762.09, 'tokens': 406}
{'loss': 2352.0, 'grad_norm_square': 3241343670276.8965, 'tokens': 284}
{'loss': 2640.0, 'grad_norm_square': 3448307195932.94, 'tokens': 300}
{'loss': 2208.0, 'grad_norm_square': 4846167863298.669, 'tokens': 263}
{'loss': 2592.0, 'grad_norm_square': 1979219784899.3457, 'tokens': 315}
{'loss': 2560.0, 'grad_norm_square': 5818611269716.282, 'tokens': 289}
{'loss': 2208.0, 'grad_norm_square': 5753592975373.603, 'tokens': 287}
{'loss': 4096.0, 'grad_norm_square': 57902963130382.86, 'tokens': 445}
{'loss': 2688.0, 'grad_norm_square': 2246861795329.6216, 'tokens': 312}
{'loss': 3248.0, 'grad_norm_square': 2436178522121.6924, 'tokens': 386}
{'loss': 1896.0, 'grad_norm_square': 2166182052179.371, 'tokens': 246}
{'loss': 2960.0, 'grad_norm_square': 4208568008717.221, 'tokens': 366}
{'loss': 2832.0, 'grad_norm_square': 5443944156706.504, 'tokens': 367}
{'loss': 2832.0, 'grad_norm_square': 4280091639907.1855, 'tokens': 387}
{'loss': 2288.0, 'grad_norm_square': 1556548780233.1687, 'tokens': 288}
{'loss': 2480.0, 'grad_norm_square': 1545940603125.7742, 'tokens': 284}
{'loss': 2448.0, 'grad_norm_square': 2032112230686.2986, 'tokens': 291}
{'loss': 2304.0, 'grad_norm_square': 3724160647705.95, 'tokens': 313}
{'loss': 3344.0, 'grad_norm_square': 9633680212889.508, 'tokens': 404}
{'loss': 2224.0, 'grad_norm_square': 3171402364946.178, 'tokens': 301}
{'loss': 3440.0, 'grad_norm_square': 4374724780036.6523, 'tokens': 417}
{'loss': 2272.0, 'grad_norm_square': 20697779748875.586, 'tokens': 269}
{'loss': 2256.0, 'grad_norm_square': 1319010875429.1653, 'tokens': 286}
{'loss': 2208.0, 'grad_norm_square': 4474074842454.763, 'tokens': 282}
{'loss': 2576.0, 'grad_norm_square': 1782699273321.9285, 'tokens': 330}
{'loss': 3328.0, 'grad_norm_square': 20008746290755.953, 'tokens': 420}
{'loss': 2704.0, 'grad_norm_square': 2594234249223.0654, 'tokens': 342}
{'loss': 2800.0, 'grad_norm_square': 4901378275337.675, 'tokens': 366}
{'loss': 2016.0, 'grad_norm_square': 1965434621960.1238, 'tokens': 267}
{'loss': 2192.0, 'grad_norm_square': 1306937753616.6614, 'tokens': 284}
{'loss': 1680.0, 'grad_norm_square': 6263869553488.483, 'tokens': 226}
{'loss': 2032.0, 'grad_norm_square': 1081316020246.4077, 'tokens': 249}
{'loss': 3920.0, 'grad_norm_square': 4974877065918.738, 'tokens': 477}
{'loss': 2224.0, 'grad_norm_square': 1666907936768.976, 'tokens': 305}
{'loss': 2496.0, 'grad_norm_square': 2165086522694.0916, 'tokens': 300}
{'loss': 3088.0, 'grad_norm_square': 3864594645003.1606, 'tokens': 339}
{'loss': 3056.0, 'grad_norm_square': 2230788276347.3184, 'tokens': 331}
{'loss': 2320.0, 'grad_norm_square': 3485927161870.0254, 'tokens': 307}
{'loss': 2576.0, 'grad_norm_square': 2139698297060.182, 'tokens': 314}
{'loss': 1712.0, 'grad_norm_square': 7342015938731.734, 'tokens': 273}
{'loss': 2832.0, 'grad_norm_square': 3773137829961.567, 'tokens': 370}
{'loss': 3040.0, 'grad_norm_square': 1999115862955.6426, 'tokens': 358}
{'loss': 3728.0, 'grad_norm_square': 3902333371210.7847, 'tokens': 471}
{'loss': 2784.0, 'grad_norm_square': 4528417710173.483, 'tokens': 362}
{'loss': 2576.0, 'grad_norm_square': 1962502117430.6838, 'tokens': 354}
